,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,witnesses,transcripts,witness_transcripts
59,2/1/19,9:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=205BDE34-A69F-42E4-92AE-37A585F28628,Liberty City Rising: Achieving Upward Mobility through Small Business and Community Partnerships,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz020119&auto_play=false,"['Frederica Wilson', 'Audrey Edmonson', 'Carlos Giménez', 'Francis X. Suarez', 'Jason Pizzo', 'Michael Liu', 'Brian Van Hook', 'Dorothy Bendross-Mindingall', 'Mary Burke Baker']","['', 'https://www.sbc.senate.gov/public/_cache/files/e/4/e4d464ad-a614-4cf5-ba0d-7c680fdb2332/0976F2D22EC17FBC18E1C72B30A53214.edmonson-testimony.pdf', '', '', '', 'https://www.sbc.senate.gov/public/_cache/files/a/d/ad9b747d-6455-4a0f-ae34-382afa2aa219/79BC7293F643DBEB43DFFCBAF97CC92E.liu-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/e/c/ec5df844-c3bc-454a-b931-3cd15745f063/98FB63CE7263152769FAE526AB7F383F.van-hook-testimony.pdf', '', 'https://www.sbc.senate.gov/public/_cache/files/9/4/94219f96-579c-4876-abd1-ed16c156a6a0/80B5A6A84930997FE6C321E010DB9825.baker-testimony.pdf']","[('Frederica Wilson', ''), ('Audrey Edmonson', 'https://www.sbc.senate.gov/public/_cache/files/e/4/e4d464ad-a614-4cf5-ba0d-7c680fdb2332/0976F2D22EC17FBC18E1C72B30A53214.edmonson-testimony.pdf'), ('Carlos Giménez', ''), ('Francis X. Suarez', ''), ('Jason Pizzo', ''), ('Michael Liu', 'https://www.sbc.senate.gov/public/_cache/files/a/d/ad9b747d-6455-4a0f-ae34-382afa2aa219/79BC7293F643DBEB43DFFCBAF97CC92E.liu-testimony.pdf'), ('Brian Van Hook', 'https://www.sbc.senate.gov/public/_cache/files/e/c/ec5df844-c3bc-454a-b931-3cd15745f063/98FB63CE7263152769FAE526AB7F383F.van-hook-testimony.pdf'), ('Dorothy Bendross-Mindingall', ''), ('Mary Burke Baker', 'https://www.sbc.senate.gov/public/_cache/files/9/4/94219f96-579c-4876-abd1-ed16c156a6a0/80B5A6A84930997FE6C321E010DB9825.baker-testimony.pdf')]"
60,11/16/18,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=95594B5B-0693-46B2-A0FC-E89248291DBF,RESCHEDULED - How Small Businesses Benefit from Smart Rail Shipping Regulation,,SBC,2022-03-22,,"['Paul Roberti', 'Ailsa von Dobeneck', 'Lyra Gulfo', 'Renee Amar', 'John McIntosh']","['https://www.sbc.senate.gov/public/_cache/files/1/5/158c5eed-d22d-40d2-99c4-183919a80191/C9B6F3EF5571134737C9E7077C761617.roberti-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/a/e/aefdce16-5634-4523-bea6-a3cac356bf9a/CE2ED948ADFD245F4F704230E8EE6EE2.von-dobeneck-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/2/72c40167-7514-46a2-a84c-8366273cb813/B9D9660E92F56BFBB015A747A65C88C0.gulfo-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/a/0/a089cd1f-a931-4b1c-85c0-1403299b2ae7/C4E7B43FDB5B94F705C54E353980201B.amar-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/b/1/b1bb5049-3e35-4313-9953-fdbe89d969ed/2B26DC5C312385D4E6DF693479EC579D.mcintosh-testimony.pdf']","[('Paul Roberti', 'https://www.sbc.senate.gov/public/_cache/files/1/5/158c5eed-d22d-40d2-99c4-183919a80191/C9B6F3EF5571134737C9E7077C761617.roberti-testimony.pdf'), ('Ailsa von Dobeneck', 'https://www.sbc.senate.gov/public/_cache/files/a/e/aefdce16-5634-4523-bea6-a3cac356bf9a/CE2ED948ADFD245F4F704230E8EE6EE2.von-dobeneck-testimony.pdf'), ('Lyra Gulfo', 'https://www.sbc.senate.gov/public/_cache/files/7/2/72c40167-7514-46a2-a84c-8366273cb813/B9D9660E92F56BFBB015A747A65C88C0.gulfo-testimony.pdf'), ('Renee Amar', 'https://www.sbc.senate.gov/public/_cache/files/a/0/a089cd1f-a931-4b1c-85c0-1403299b2ae7/C4E7B43FDB5B94F705C54E353980201B.amar-testimony.pdf'), ('John McIntosh', 'https://www.sbc.senate.gov/public/_cache/files/b/1/b1bb5049-3e35-4313-9953-fdbe89d969ed/2B26DC5C312385D4E6DF693479EC579D.mcintosh-testimony.pdf')]"
61,10/11/18,12:10 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=29A0DF74-84CC-4BA7-831E-1F1E2750D652,Small Business Committee to hold a Business Meeting,,SBC,2022-03-22,,[],[],[]
62,10/3/18,2:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=88159A2B-DDEF-4F44-A296-EBBD0EAA0E48,Expanding Opportunities for Small Businesses Through the Tax Code,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz100318&auto_play=false,"['Marco Rubio', 'Christel Slaughter,', 'John Lettieri', 'John Arensmeyer', 'Caroline Bruckner']","['https://www.sbc.senate.gov/public/_cache/files/e/c/ecd03d7a-f2ef-4b93-819a-fcee00a66f29/2BCEB43381D667DE34A443BE7044FF97.smr-opening-statement-tax-reform.docx', 'https://www.sbc.senate.gov/public/_cache/files/a/8/a87e9615-bac4-4c43-a01b-bf27b4d77413/528186100181A73F01DF8D8DD9C992C8.slaughter-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/c/9c175216-18e9-46e3-88af-2921e98dceda/779B6B9FA1D87B91CD076178B1CC446C.lettieri-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/7/9722f439-19b4-40de-8a0e-47010e7ac54a/938CDC4CAF658187025B8852C8150BAB.arensmeyer-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/1/115c7010-b4b0-45a0-904a-24ae87d24722/6C25EA2A4D18D79AD448A8C065E6C987.bruckner-testimony.pdf']","[('Marco Rubio', 'https://www.sbc.senate.gov/public/_cache/files/e/c/ecd03d7a-f2ef-4b93-819a-fcee00a66f29/2BCEB43381D667DE34A443BE7044FF97.smr-opening-statement-tax-reform.docx'), ('Christel Slaughter,', 'https://www.sbc.senate.gov/public/_cache/files/a/8/a87e9615-bac4-4c43-a01b-bf27b4d77413/528186100181A73F01DF8D8DD9C992C8.slaughter-testimony.pdf'), ('John Lettieri', 'https://www.sbc.senate.gov/public/_cache/files/9/c/9c175216-18e9-46e3-88af-2921e98dceda/779B6B9FA1D87B91CD076178B1CC446C.lettieri-testimony.pdf'), ('John Arensmeyer', 'https://www.sbc.senate.gov/public/_cache/files/9/7/9722f439-19b4-40de-8a0e-47010e7ac54a/938CDC4CAF658187025B8852C8150BAB.arensmeyer-testimony.pdf'), ('Caroline Bruckner', 'https://www.sbc.senate.gov/public/_cache/files/1/1/115c7010-b4b0-45a0-904a-24ae87d24722/6C25EA2A4D18D79AD448A8C065E6C987.bruckner-testimony.pdf')]"
63,9/14/18,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=05F5D5AF-596F-4312-A0ED-2A561A290CD6,Strengthening Access to Capital for Minority-Owned Small Businesses,,SBC,2022-03-22,,"['Bill Manger', 'Dawn R. Medley', 'John Lewis', 'Marla Bilonick', 'Tim Smoot', 'Kenneth E. Clark', 'Mary Miller', 'Will Holmes']","['https://www.sbc.senate.gov/public/_cache/files/a/1/a1384ec0-a430-4e1e-a508-300dbb535251/562E09D4441790BC3B629088B52C6B30.manger-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/f/5/f55dc0f9-2894-436e-b851-2a0858b61854/ACEE8A019F8BFE7C9946ED89A5F7D7E8.medley-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/1/11f63bce-fd55-4f7f-a9e3-23d8ac02fc65/AD81449BBF8FE47C747F879298764F95.lewis-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/9/59ba7be8-f9a0-4a3a-aa3c-e4ef01d119cc/78FEA6CCB415B87E878BDF9D50F796C4.bilonick-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/c/0c69ed81-637c-44c9-b0ee-e63f0805417f/E5608311F23804775E65ED8B412C3954.smoot-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/2/6/2691111b-ae31-41ae-b9a5-0fc2a32cdad0/7FDBE073823C0634F5AC9D7C51D00F5D.clark-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/b/d/bd861f4b-89f4-463a-a429-8e1adbafedaf/4F3A7C46CE7EC38310AC265EB60EDCAE.miller-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/e/d/ed09bca8-d11e-45fb-a03c-0700471f7f44/73BD13E57EFD419190FB111EE5BBE822.holmes-testimony.pdf']","[('Bill Manger', 'https://www.sbc.senate.gov/public/_cache/files/a/1/a1384ec0-a430-4e1e-a508-300dbb535251/562E09D4441790BC3B629088B52C6B30.manger-testimony.pdf'), ('Dawn R. Medley', 'https://www.sbc.senate.gov/public/_cache/files/f/5/f55dc0f9-2894-436e-b851-2a0858b61854/ACEE8A019F8BFE7C9946ED89A5F7D7E8.medley-testimony.pdf'), ('John Lewis', 'https://www.sbc.senate.gov/public/_cache/files/1/1/11f63bce-fd55-4f7f-a9e3-23d8ac02fc65/AD81449BBF8FE47C747F879298764F95.lewis-testimony.pdf'), ('Marla Bilonick', 'https://www.sbc.senate.gov/public/_cache/files/5/9/59ba7be8-f9a0-4a3a-aa3c-e4ef01d119cc/78FEA6CCB415B87E878BDF9D50F796C4.bilonick-testimony.pdf'), ('Tim Smoot', 'https://www.sbc.senate.gov/public/_cache/files/0/c/0c69ed81-637c-44c9-b0ee-e63f0805417f/E5608311F23804775E65ED8B412C3954.smoot-testimony.pdf'), ('Kenneth E. Clark', 'https://www.sbc.senate.gov/public/_cache/files/2/6/2691111b-ae31-41ae-b9a5-0fc2a32cdad0/7FDBE073823C0634F5AC9D7C51D00F5D.clark-testimony.pdf'), ('Mary Miller', 'https://www.sbc.senate.gov/public/_cache/files/b/d/bd861f4b-89f4-463a-a429-8e1adbafedaf/4F3A7C46CE7EC38310AC265EB60EDCAE.miller-testimony.pdf'), ('Will Holmes', 'https://www.sbc.senate.gov/public/_cache/files/e/d/ed09bca8-d11e-45fb-a03c-0700471f7f44/73BD13E57EFD419190FB111EE5BBE822.holmes-testimony.pdf')]"
64,6/29/18,2:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=148B01EB-BD95-447E-BAEE-53073EDA42F3,Opportunities and Challenges with the Small Business Administration’s Federal Contracting Programs,,SBC,2022-03-22,,"['Robb Wong', 'Carrie Jokiel', 'Gabe Kompkoff', 'Carl Marrs', 'Richard Peterson', 'Rolondo Miranda']","['https://www.sbc.senate.gov/public/_cache/files/d/1/d1debe52-643f-4e54-a1d5-9329280e35e1/9A49696B8D3BA5533AB44A4840D60002.wong-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/8/6846f899-42ca-451c-9661-749c82cff608/4C5A4CD420BB35FC97D12847AA61C2CB.jokiel-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/3/8/38f6b422-fe09-45c7-9cd3-0987a9a3ab28/6859A58698F2688AC4BF7A1BCE05FD8B.kompkoff-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/f/2/f2d98648-5919-4598-941d-76e28ce573a7/BC794991897526574A07C7D2BBFC5F53.marrs-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/f/e/fe9742a9-f713-4f0e-8d4d-690b99a3fdc6/937E8657BCE340836F17733805EFA899.peterson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/a/2/a26d70fc-2906-479f-b92c-df5fdf3bda9a/68B4C1FF2B39156FC3EB75BE986A8348.miranda-testimony.pdf']","[('Robb Wong', 'https://www.sbc.senate.gov/public/_cache/files/d/1/d1debe52-643f-4e54-a1d5-9329280e35e1/9A49696B8D3BA5533AB44A4840D60002.wong-testimony.pdf'), ('Carrie Jokiel', 'https://www.sbc.senate.gov/public/_cache/files/6/8/6846f899-42ca-451c-9661-749c82cff608/4C5A4CD420BB35FC97D12847AA61C2CB.jokiel-testimony.pdf'), ('Gabe Kompkoff', 'https://www.sbc.senate.gov/public/_cache/files/3/8/38f6b422-fe09-45c7-9cd3-0987a9a3ab28/6859A58698F2688AC4BF7A1BCE05FD8B.kompkoff-testimony.pdf'), ('Carl Marrs', 'https://www.sbc.senate.gov/public/_cache/files/f/2/f2d98648-5919-4598-941d-76e28ce573a7/BC794991897526574A07C7D2BBFC5F53.marrs-testimony.pdf'), ('Richard Peterson', 'https://www.sbc.senate.gov/public/_cache/files/f/e/fe9742a9-f713-4f0e-8d4d-690b99a3fdc6/937E8657BCE340836F17733805EFA899.peterson-testimony.pdf'), ('Rolondo Miranda', 'https://www.sbc.senate.gov/public/_cache/files/a/2/a26d70fc-2906-479f-b92c-df5fdf3bda9a/68B4C1FF2B39156FC3EB75BE986A8348.miranda-testimony.pdf')]"
65,5/15/18,3:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=540FFB64-25E9-4E8F-AD30-A77CC8F6085D,The State of Small Business in America: An Update from the U.S. Small Business Administration,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz051518&auto_play=false,['Linda E. McMahon'],['https://www.sbc.senate.gov/public/_cache/files/0/9/09e7c4c7-ca96-4497-8e67-ee68d9f8d99c/20AAA99CB689304F4A81CC6485E742AD.mcmahon-testimony.pdf'],"[('Linda E. McMahon', 'https://www.sbc.senate.gov/public/_cache/files/0/9/09e7c4c7-ca96-4497-8e67-ee68d9f8d99c/20AAA99CB689304F4A81CC6485E742AD.mcmahon-testimony.pdf')]"
66,5/3/18,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=17604759-A9B3-4533-8F3F-50A58B8A4C16,Net Neutrality: Impacts on New Hampshire Small Businesses,,SBC,2022-03-22,,"['MJ Shoer', 'Nancy Pearson', 'Robert Zakon', 'Zach Luse', 'Lisa Drake', 'Joshua Cyr']","['https://www.sbc.senate.gov/public/_cache/files/e/4/e45c5f7c-b3fa-4fcb-8cb8-068a18f7abfe/A0DF67034C4D4783C2B2E40D347C438C.shoer-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/f/5/f560a2a2-0f3c-4196-83b7-39a8c503bfea/2DD289C95B1B082274F29D18718AF745.pearson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/b/b/bbfa5bb4-0181-42f1-8e8d-881d5ac92929/9E2D9C346A0D33C8E1322D94CC3D8345.drake-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/4/947b29cf-5f0a-4ffa-8b2f-47dd5b02a3ac/F406E21FE034A60D6D540895692468C3.luse-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/1/710550eb-607f-432a-aa64-4060bc3f8e80/FE824E9DC6063245B29A3784412D8C41.drake-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/9/5970e435-c7db-40d6-81c3-761e57632f8c/B6DEE532EEF3D49CED78FAF9D71BDC35.cyr-testimony.pdf']","[('MJ Shoer', 'https://www.sbc.senate.gov/public/_cache/files/e/4/e45c5f7c-b3fa-4fcb-8cb8-068a18f7abfe/A0DF67034C4D4783C2B2E40D347C438C.shoer-testimony.pdf'), ('Nancy Pearson', 'https://www.sbc.senate.gov/public/_cache/files/f/5/f560a2a2-0f3c-4196-83b7-39a8c503bfea/2DD289C95B1B082274F29D18718AF745.pearson-testimony.pdf'), ('Robert Zakon', 'https://www.sbc.senate.gov/public/_cache/files/b/b/bbfa5bb4-0181-42f1-8e8d-881d5ac92929/9E2D9C346A0D33C8E1322D94CC3D8345.drake-testimony.pdf'), ('Zach Luse', 'https://www.sbc.senate.gov/public/_cache/files/9/4/947b29cf-5f0a-4ffa-8b2f-47dd5b02a3ac/F406E21FE034A60D6D540895692468C3.luse-testimony.pdf'), ('Lisa Drake', 'https://www.sbc.senate.gov/public/_cache/files/7/1/710550eb-607f-432a-aa64-4060bc3f8e80/FE824E9DC6063245B29A3784412D8C41.drake-testimony.pdf'), ('Joshua Cyr', 'https://www.sbc.senate.gov/public/_cache/files/5/9/5970e435-c7db-40d6-81c3-761e57632f8c/B6DEE532EEF3D49CED78FAF9D71BDC35.cyr-testimony.pdf')]"
67,4/25/18,3:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=CFEEC903-892D-4BD9-ADC1-DB473EA4AE7F,Preparing Small Businesses for Cybersecurity Success,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz042518&auto_play=false,"['Daniel Castro', 'Russell Schrader', 'Ben Toews', 'Gina Y. Abate']","['https://www.sbc.senate.gov/public/_cache/files/7/c/7c1dcee2-2538-441c-bb83-ace98dd6a3a4/2EB7280FFC4A140819923E5993366A0C.castro-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/f/9/f9c1bc79-a099-4575-87c9-234b8aaedd9a/2495C07EF57B97B0EAF3109F5A4F0794.schrader-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/2/0/20f96938-698e-4f77-b0da-251aa6568b4c/567AB679E440C66302BEE127161BF080.toews-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/d/2/d2329b2b-0aad-41c1-a251-c5cd584d979f/BE4672641E29B85BA7758EA238E29953.abate-testimony.pdf']","[('Daniel Castro', 'https://www.sbc.senate.gov/public/_cache/files/7/c/7c1dcee2-2538-441c-bb83-ace98dd6a3a4/2EB7280FFC4A140819923E5993366A0C.castro-testimony.pdf'), ('Russell Schrader', 'https://www.sbc.senate.gov/public/_cache/files/f/9/f9c1bc79-a099-4575-87c9-234b8aaedd9a/2495C07EF57B97B0EAF3109F5A4F0794.schrader-testimony.pdf'), ('Ben Toews', 'https://www.sbc.senate.gov/public/_cache/files/2/0/20f96938-698e-4f77-b0da-251aa6568b4c/567AB679E440C66302BEE127161BF080.toews-testimony.pdf'), ('Gina Y. Abate', 'https://www.sbc.senate.gov/public/_cache/files/d/2/d2329b2b-0aad-41c1-a251-c5cd584d979f/BE4672641E29B85BA7758EA238E29953.abate-testimony.pdf')]"
68,3/14/18,3:45 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=B046A6C0-E36D-46A7-BF1E-6146612046BB,Small Business Committee to hold a Business Meeting,,SBC,2022-03-22,,[],[],[]
69,2/14/18,3:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=C476277C-BE34-4FA6-B8D8-D445AB2EE120,Nominations of David C. Tryon to be Chief Counsel for Advocacy of the Small Business Administration and Hannibal M. Ware to be Inspector General of the Small Business Administration.,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz021418&auto_play=false,"['David C Tryon', 'Hannibal M Ware']","['https://www.sbc.senate.gov/public/_cache/files/5/9/59cb2b09-4791-4807-8fc1-9b93de33115c/615DAC2A6986A7E38FF63AE40F1484C7.tryon-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/3/13ca2deb-a47d-4bd1-8e94-dc1688062cf3/4AEB15FFBDAE62F4ED357CD96FFB6F31.ware-testimony.pdf']","[('David C Tryon', 'https://www.sbc.senate.gov/public/_cache/files/5/9/59cb2b09-4791-4807-8fc1-9b93de33115c/615DAC2A6986A7E38FF63AE40F1484C7.tryon-testimony.pdf'), ('Hannibal M Ware', 'https://www.sbc.senate.gov/public/_cache/files/1/3/13ca2deb-a47d-4bd1-8e94-dc1688062cf3/4AEB15FFBDAE62F4ED357CD96FFB6F31.ware-testimony.pdf')]"
70,11/28/17,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=08D29046-FBD7-4A21-A79F-BD5403234BCD,Importance of Tax Reform for Small Business ,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz112817&auto_play=false,[],[],[]
71,10/26/17,11:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=474768D5-6B79-47E0-9892-E9EEA484436F,Strengthening the Entrepreneurial Ecosystem for Women,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz102617&auto_play=false,"['Michelle Richards', 'Tracy Chadwell', 'Elizabeth Gore']","['https://www.sbc.senate.gov/public/_cache/files/4/3/430c5c47-290a-4974-b27a-625b502f53cd/9140FB30C70828C9F44A2FCFC857EABB.richards-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/2/42253a34-8daa-4e2e-9e94-4c74ed25d253/72EEE923E8A6A31A1C6013D6502E229C.chadwell-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/b/9/b9409581-2565-4561-b620-225f3736215f/A3099170B2E797185D1CD47CA52C76E2.gore-testimony.pdf']","[('Michelle Richards', 'https://www.sbc.senate.gov/public/_cache/files/4/3/430c5c47-290a-4974-b27a-625b502f53cd/9140FB30C70828C9F44A2FCFC857EABB.richards-testimony.pdf'), ('Tracy Chadwell', 'https://www.sbc.senate.gov/public/_cache/files/4/2/42253a34-8daa-4e2e-9e94-4c74ed25d253/72EEE923E8A6A31A1C6013D6502E229C.chadwell-testimony.pdf'), ('Elizabeth Gore', 'https://www.sbc.senate.gov/public/_cache/files/b/9/b9409581-2565-4561-b620-225f3736215f/A3099170B2E797185D1CD47CA52C76E2.gore-testimony.pdf')]"
72,9/27/17,3:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=BD17688C-4D6D-4204-BC0A-F0B00E151AE2,An Early Review of SBA’s Response to the 2017 Hurricanes,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz092717&auto_play=false,"['James Rivera', 'Daniel Davis', 'Steve Lawrence']","['https://www.sbc.senate.gov/public/_cache/files/9/d/9ddd021a-1e7d-4c79-83ed-f98c2bfa00b1/E9FDBDB7D7A266C2B3C63A1BFD4E387E.rivera-bio.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/d/6d671bff-2c9b-4a52-9e5b-1211e0e0f8e5/E292AAA9D98145A13E178D29CE8D8A18.davis-bio.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/9/690c618a-4de5-4adf-bd05-65eb3a7a23fb/F4444657B8ADD37ABB3121BBD65F2839.lawrence-testimony.pdf']","[('James Rivera', 'https://www.sbc.senate.gov/public/_cache/files/9/d/9ddd021a-1e7d-4c79-83ed-f98c2bfa00b1/E9FDBDB7D7A266C2B3C63A1BFD4E387E.rivera-bio.pdf'), ('Daniel Davis', 'https://www.sbc.senate.gov/public/_cache/files/6/d/6d671bff-2c9b-4a52-9e5b-1211e0e0f8e5/E292AAA9D98145A13E178D29CE8D8A18.davis-bio.pdf'), ('Steve Lawrence', 'https://www.sbc.senate.gov/public/_cache/files/6/9/690c618a-4de5-4adf-bd05-65eb3a7a23fb/F4444657B8ADD37ABB3121BBD65F2839.lawrence-testimony.pdf')]"
73,8/24/17,1:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=13F6B327-2963-41EB-9802-D2C97BD2FA44,“Growing Opportunities for Businesses and Small Farmers in Acadiana.”    ,,SBC,2022-03-22,,[],[],[]
74,8/22/17,11:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=127F40F7-CABE-4E6E-BAEA-842993483F20,New Hampshire’s Workforce Challenge: Innovative Approaches to Attracting and Retaining Skilled Workers,,SBC,2022-03-22,,"['', '', '', '', '', '']","['', '', '', '', '', '']","[('', ''), ('', ''), ('', ''), ('', ''), ('', ''), ('', '')]"
75,8/2/17,,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=4AFA3ED2-AE5D-4298-9563-8A2777199326,Senate Committee on Small Business and Entrepreneurship to Hold Business Meeting ,,SBC,2022-03-22,,[],[],[]
76,6/14/17,3:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=39E2134C-D9AE-499C-887B-E33AC497A90D,Tax Reform: Removing Barriers to Small Business Growth,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz061417&auto_play=false,"['Brian Reardon', 'Annette Nellen', 'Mark J. Mazur']","['https://www.sbc.senate.gov/public/_cache/files/9/9/99acce4f-d469-4e21-9643-8acb2a3ef6c2/AE4EFBB8C0D570D148331349607A70A3.reardon-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/a/8/a8949641-3ea0-47ff-b568-2b2c1ac4d0c1/F102BAA81C1063C3368ABD43412E5AFA.nellen-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/c/7cc56be8-a6b1-4e7f-b206-a1492db1b28e/6F6528D1056B93A21EAC3275F20CD5C6.mazur-testimony.pdf']","[('Brian Reardon', 'https://www.sbc.senate.gov/public/_cache/files/9/9/99acce4f-d469-4e21-9643-8acb2a3ef6c2/AE4EFBB8C0D570D148331349607A70A3.reardon-testimony.pdf'), ('Annette Nellen', 'https://www.sbc.senate.gov/public/_cache/files/a/8/a8949641-3ea0-47ff-b568-2b2c1ac4d0c1/F102BAA81C1063C3368ABD43412E5AFA.nellen-testimony.pdf'), ('Mark J. Mazur', 'https://www.sbc.senate.gov/public/_cache/files/7/c/7cc56be8-a6b1-4e7f-b206-a1492db1b28e/6F6528D1056B93A21EAC3275F20CD5C6.mazur-testimony.pdf')]"
77,5/11/17,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=59A2D73B-8A00-42DC-9311-BBD38FBB6ECC,RESCHEDULED: Nomination of Althea H. Coetzee to be Deputy Administrator of the Small Business Administration,,SBC,2022-03-22,https://www.senate.gov/isvp/?comm=smbiz&type=live&filename=smbiz051117,['Rear Admiral Althea H. Coetzee'],['https://www.sbc.senate.gov/public/_cache/files/d/5/d57fb820-b844-4e6f-b7cb-2ca96c7c6266/CA5713FA29D845BD551CF33D3C8C1BD8.coetzee-testimony.pdf'],"[('Rear Admiral Althea H. Coetzee', 'https://www.sbc.senate.gov/public/_cache/files/d/5/d57fb820-b844-4e6f-b7cb-2ca96c7c6266/CA5713FA29D845BD551CF33D3C8C1BD8.coetzee-testimony.pdf')]"
