Date,Time,URL,Title,Location,Committee,Date Scraped,video_url
06/16/21,,https://www.finance.senate.gov/hearings/hearing-on-the-presidents-fiscal-year-2022-budget,Hearing on the President’s Fiscal Year 2022 Budget,,Finance,2021-10-13,https://www.finance.senate.gov/hearings/watch?hearingid=7B24FC6E-5056-A066-6089-A6AEBD48AC13
06/15/21,,https://www.finance.senate.gov/hearings/mental-health-care-in-america-addressing-root-causes-and-identifying-policy-solutions,Mental Health Care in America: Addressing Root Causes and Identifying Policy Solutions,,Finance,2021-10-13,https://www.finance.senate.gov/hearings/watch?hearingid=468DB813-5056-A066-604D-88A12E5570CD
06/10/21,,https://www.finance.senate.gov/hearings/continuation-of-the-open-executive-session-to-consider-the-nominations-of-lily-lawrence-batchelder-benjamin-harris-j-nellie-liang-and-jonathan-davidson,"Continuation of the Open Executive Session to Consider the Nominations of Lily Lawrence Batchelder, Benjamin Harris, J. Nellie Liang, and Jonathan Davidson",,Finance,2021-09-16,https://www.finance.senate.gov
06/10/21,,https://www.finance.senate.gov/hearings/the-presidents-fy-2022-hhs-budget,The President’s FY 2022 HHS Budget,,Finance,2021-09-16,https://www.finance.senate.gov/hearings/watch?hearingid=3E681511-5056-A066-6049-E82670229DCC
08/10/21,10:00AM,https://www.foreign.senate.gov/hearings/us-security-assistance-in-the-middle-east-081021,Subcommittee Hearing:U.S. Security Assistance in the Middle East,SD-419 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=17:54&filename=foreign081021&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
08/05/21,10:00AM,https://www.foreign.senate.gov/hearings/nominations-080521,Full Committee Hearing:Nominations,SH-216 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=18:19&filename=foreign080521&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
08/04/21,02:00PM,https://www.foreign.senate.gov/hearings/business-meeting-080421p,Full Committee Hearing:Business Meeting, SD-G50 ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=38:52&filename=foreign080421p&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
08/04/21,10:15AM,https://www.foreign.senate.gov/hearings/business-meeting-08042121,Full Committee Hearing:Business Meeting,SH-216 ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=20:08&filename=foreign080421&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
08/03/21,10:10AM,https://www.foreign.senate.gov/hearings/authorizations-of-use-of-force-administration-perspectives-080321,Full Committee Hearing:Authorizations of Use of Force: Administration Perspectives,SD-106 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=32:11&filename=foreign080321&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
07/28/21,02:30PM,https://www.foreign.senate.gov/hearings/us-trade-and-investment-in-africa-072821,Subcommittee Hearing:U.S. Trade and Investment in Africa,SH-216 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=14:43&filename=foreign072821p&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
TBD,,https://www.foreign.senate.gov/hearings/nominations-072821,Nominations Immediately Following the Business Meeting,SD-G50 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=1:26:24&filename=foreign072821&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
07/28/21,09:00AM,https://www.foreign.senate.gov/hearings/business-meeting-072821,Full Committee Hearing:Business Meeting, SD-G50 ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=23:52&filename=foreign072821&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
07/27/21,10:00AM,https://www.foreign.senate.gov/hearings/nominations-072721,Nominations,SD-G50 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=17:05&filename=foreign072721&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
07/21/21,02:00PM,https://www.foreign.senate.gov/hearings/combatting-climate-change-in-east-asia-and-the-pacific-072121,Subcommittee Hearing:Combatting Climate Change in East Asia and the Pacific,SH-216 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=&filename=foreign072121p&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
07/21/21,11:15AM,https://www.foreign.senate.gov/hearings/us-policy-on-turkey-071421,Full Committee Hearing:U.S. Policy on Turkey,SD-G50 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=0&filename=foreign072121&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
07/20/21,02:30PM,https://www.foreign.senate.gov/hearings/-modernizing-the-state-department-for-the-21st-century-072021,Subcommittee Hearing: Modernizing the State Department for the 21st Century,SD-419 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=&filename=foreign072021p&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
07/20/21,10:00AM,https://www.foreign.senate.gov/hearings/nominations-072021,Full Committee Hearing:Nominations,SD-G50 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=&filename=foreign072021&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
07/14/21,10:30AM,https://www.foreign.senate.gov/hearings/review-of-the-fy-2022-usaid-budget-request-071421,Full Committee Hearing:Review of the FY 2022 USAID Budget Request,SH-216 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=19:04&filename=foreign071421&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
07/13/21,10:00AM,https://www.foreign.senate.gov/hearings/nominations-071321,Full Committee Hearing:Nominations,SD-G50 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=21:27&filename=foreign071321&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
07/12/21,06:00PM,https://www.foreign.senate.gov/hearings/sjres-10-repeal-of-the-1991-and-2002-authorizations-for-use-of-military-force-as-well-as-discussion-of-recent-us-military-strikes-in-iraq-and-syria,CLOSED/TS/SCI:Full Committee Hearing:S.J.Res. 10: Repeal of the 1991 and 2002 Authorizations for Use of Military Force as well as Discussion of Recent U.S. Military Strikes in Iraq and Syria,SVC-217 ,Foreign,2021-09-07,
06/24/21,11:00AM,https://www.foreign.senate.gov/hearings/business-meeting-062421,Full Committee Hearing:Business Meeting,SD-106 ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=29:46&filename=foreign062421&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
06/22/21,02:15PM,https://www.foreign.senate.gov/hearings/business-meeting-062221,Full Committee Hearing:Business Meeting,SH-216 ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=22:30&filename=foreign062221&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
06/17/21,10:00AM,https://www.foreign.senate.gov/hearings/strength-through-partnership-building-the-us-taiwan-relationship-061721,Subcommittee Hearing:Strength Through Partnership: Building the U.S.-Taiwan Relationship,SD-419 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=18:03&filename=foreign061721&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
06/15/21,10:00AM,https://www.foreign.senate.gov/hearings/nominations-061521,Full Committee Hearing:Nominations,SH-216 and Videoconference ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=20:20&filename=foreign061521&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng
06/09/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-the-nominations-of-lily-lawrence-batchelder-benjamin-harris-j-nellie-liang-and-jonathan-davidson,"Open Executive Session to Consider the Nominations of Lily Lawrence Batchelder, Benjamin Harris, J. Nellie Liang, and Jonathan Davidson",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=0C5E8D1D-5056-A066-6093-EF906C083615
06/08/21,,https://www.finance.senate.gov/hearings/the-irss-fiscal-year-2022-budget,The IRS’s Fiscal Year 2022 Budget,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=E576D333-5056-A066-6071-5CCD545E847B
05/26/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-an-original-bill-entitled-the-clean-energy-for-america-act,Open Executive Session to Consider an Original Bill Entitled The Clean Energy for America Act,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=3BD45D00-5056-A066-6073-945D08633887
05/25/21,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-pending-nominations-of-lily-lawrence-batchelder-to-be-an-assistant-secretary-of-the-treasury-benjamin-harris-to-be-an-assistant-secretary-of-the-treasury-j-nellie-liang-to-be-an-under-secretary-of-the-treasury-and-jonathan-davidson-to-be-deputy-under-secretary-of-the-treasury,"Hearing to Consider the Pending Nominations of Lily Lawrence Batchelder to be an Assistant Secretary of the Treasury, Benjamin Harris to be an Assistant Secretary of the Treasury, J. Nellie Liang to be an Under Secretary of the Treasury, and Jonathan Davidson to be Deputy Under Secretary of the Treasury",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=0D1519A5-5056-A066-604F-2975968A19DB
05/19/21,,https://www.finance.senate.gov/hearings/covid-19-health-care-flexibilities_perspectives-experiences-and-lessons-learned,"COVID-19 Health Care Flexibilities:  Perspectives, Experiences, and Lessons Learned",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=DD08C2FC-5056-A066-609B-C30CB95F8FD1
05/18/21,,https://www.finance.senate.gov/hearings/funding-and-financing-options-to-bolster-american-infrastructure,Funding and Financing Options to Bolster American Infrastructure,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=A36EBCD0-5056-A066-60F2-502DE3839DF8
05/12/21,,https://www.finance.senate.gov/hearings/the-covid-19-pandemic-and-beyond-improving-mental-health-and-addiction-services-in-our-communities,The COVID-19 Pandemic and Beyond: Improving Mental Health and Addiction Services in Our Communities,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=66AB16F8-5056-A066-6051-9BB18CC646D0
05/12/21,,https://www.finance.senate.gov/hearings/the-presidents-2021-trade-policy-agenda,The President’s 2021 Trade Policy Agenda,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=632CCB47-5056-A066-6053-BCC66A70394A
05/11/21,,https://www.finance.senate.gov/hearings/closing-the-tax-gap-lost-revenue-from-noncompliance-and-the-role-of-offshore-tax-evasion,Closing the Tax Gap: Lost Revenue from Noncompliance and the Role of Offshore Tax Evasion,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=3B98075C-5056-A066-60BD-FA90DA01AFEE
04/29/21,,https://www.finance.senate.gov/hearings/social-security-during-covid_how-the-pandemic-hampered-access-to-benefits-and-strategies-for-improving--service-delivery,Social Security During COVID:  How the Pandemic Hampered Access to Benefits and Strategies for Improving  Service Delivery,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=CBB6D0D9-5056-A066-6066-E49071BBFF23
04/27/21,,https://www.finance.senate.gov/hearings/creating-opportunity-through-a-fairer-tax-system,Creating Opportunity Through a Fairer Tax System,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=3D7AED87-5056-A066-6059-D280C05B27C5
04/27/21,,https://www.finance.senate.gov/hearings/climate-challenges-the-tax-codes-role-in-creating-american-jobs-achieving-energy-independence-and-providing-consumers-with-affordable-clean-energy,"Climate Challenges: The Tax Code’s Role in Creating American Jobs, Achieving Energy Independence, and Providing Consumers with Affordable, Clean Energy",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=63C08CCB-5056-A066-60AA-EBD3898126D3
04/22/21,,https://www.finance.senate.gov/hearings/us-china-relations-improving-us-competitiveness-through-trade,U.S.-China Relations: Improving U.S. Competitiveness Through Trade,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=6D1CF1BE-5056-A066-600B-5C197EFEDCCC
04/22/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-the-nominations-of-andrea-joan-palm-to-be-deputy-secretary-of-health-and-human-services-and-chiquita-brooks-lasure-to-be-administrator-of-the-centers-for-medicare-and-medicaid-services,Open Executive Session to Consider the Nominations of Andrea Joan Palm to be Deputy Secretary of Health and Human Services and Chiquita Brooks-LaSure to be Administrator of the Centers for Medicare and Medicaid Services,,Finance,2021-09-07,https://www.finance.senate.gov
04/20/21,,https://www.finance.senate.gov/hearings/combatting-inequality-the-tax-code-and-racial-ethnic-and-gender-disparities,"Combating Inequality: The Tax Code and Racial, Ethnic, and Gender Disparities",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=FF1BE10B-5056-A066-6035-E25AD45454FC
04/15/21,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nominations-of-andrea-joan-palm-to-be-deputy-secretary-of-health-and-human-services-and-chiquita-brooks-lasure-to-be-administrator-of-the-centers-for-medicare-and-medicaid-services,Hearing to Consider the Nominations of Andrea Joan Palm to be Deputy Secretary of Health and Human Services and Chiquita Brooks-LaSure to be Administrator of the Centers for Medicare and Medicaid Services,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=F9C87EDC-5056-A066-603B-28980D9C0403
04/13/21,,https://www.finance.senate.gov/hearings/the-2021-filing-season-and-21st-century-irs,The 2021 Filing Season and 21st Century IRS,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=9ABC36AA-5056-A066-60E6-22218669D1BC
03/25/21,,https://www.finance.senate.gov/hearings/how-us-international-tax-policy-impacts-american-workers-jobs-and-investment,"RESCHEDULED:How U.S. International Tax Policy Impacts American Workers, Jobs, and Investment",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=60AABA8C-5056-A066-6027-92A96CB79F9A
03/18/21,,https://www.finance.senate.gov/hearings/fighting-forced-labor-closing-loopholes-and-improving-customs-enforcement-to-mandate-clean-supply-chains-and-protect-worker,Fighting Forced Labor: Closing Loopholes and Improving Customs Enforcement to Mandate Clean Supply Chains and Protect Workers,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=627D125B-5056-A066-6088-32F6294D2ECB
03/17/21,,https://www.finance.senate.gov/hearings/a-national-tragedy-covid-19-in-the-nations-nursing-homes,A National Tragedy: COVID-19 in the Nation’s Nursing Homes,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=35BC1E22-5056-A066-6004-B7E50C27791D
03/16/21,,https://www.finance.senate.gov/hearings/made-in-america-effect-of-the-us-tax-code-on-domestic-manufacturing,Made in America: Effect of the U.S. Tax Code on Domestic Manufacturing,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=F6CA2883-5056-A066-60E5-48B2B88537FF
03/03/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nominations-of-the-honoarble-xavier-becerra-katherine-tai-and-adewale-adeyemo,"Open Executive Session to Consider Favorably Reporting the Nominations of the Honoarble Xavier Becerra, Katherine Tai and Adewale Adeyemo",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=5863DE70-5056-A066-60F8-F57E0822AF32
02/25/21,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-katherine-c-tai-of-the-district-of-columbia-to-be-united-states-trade-representative-with-the-rank-of-ambassador-extraordinary-and-plenipotentiary,"Hearing to Consider the Nomination of Katherine C. Tai, of the District of Columbia, to be United States Trade Representative, with the rank of Ambassador Extraordinary and Plenipotentiary",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=1D959FB8-5056-A066-60B4-52EBBF49B927
02/25/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-orgnaize-for-the-117th-congress,Open Executive Session to Organize for the 117th Congress,,Finance,2021-09-07,https://www.finance.senate.gov
02/24/21,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-xavier-becerra-of-california-to-be-secretary-of-health-and-human-services,"Hearing to Consider the Nomination of The Honorable Xavier Becerra, of California, to be Secretary of Health and Human Services",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=EEE04F62-5056-A066-6032-CC2F2AFE4610
02/23/21,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-adewale-o-adeyemo-of-california-to-be-deputy-secretary-of-the-treasury,"Hearing to Consider the Nomination of Adewale O. Adeyemo, of California, to be Deputy Secretary of the Treasury",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=BD6ACA20-5056-A066-603D-56FECC7B3DF6
02/13/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-to-authorize-committee-funding-for-the-117th-congress,Open Executive Session to to authorize Committee Funding for the 117th Congress,,Finance,2021-09-07,https://www.finance.senate.gov
01/22/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nomination-of-janet-l-yellen-to-be-secretary-of-the-treasury,"Open Executive Session to Consider Favorably Reporting the Nomination of the Honorable Janet L. Yellen, to be Secretary of the Treasury",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=53C24728-5056-A066-6009-336A66E98350
01/19/21,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-anticipated-nomination-of-to-be-the-honorable-janet-l-yellen-to-secretary-of-the-treasury,Hearing to Consider the Anticipated Nomination of the Honorable Janet L. Yellen to Secretary of the Treasury,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=B81ED02C-5056-A066-60CD-5404B0C17F0D
12/16/20,,https://www.finance.senate.gov/hearings/the-alzheimers-crisis-examining-testing-and-treatment-pipelines-and-fiscal-implications,The Alzheimer’s Crisis: Examining Testing and Treatment Pipelines and Fiscal Implications,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=E1B03C77-5056-A066-60F0-B9E178F59F01
12/09/20,,https://www.finance.senate.gov/hearings/investigating-challenges-to-american-retirement-security,Investigating Challenges to American Retirement Security,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=73799DFB-5056-A066-602C-081A87B7F48E
10/07/20,,https://www.finance.senate.gov/hearings/the-fiscal-outlook,The Fiscal Outlook,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=C86994C0-5056-A066-60DF-18380201B135
08/03/20,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nominations-of-michael-nemelka-christian-weiler-and-alina-marshall,"Open Executive Session to Consider Favorably Reporting the Nominations of Michael Nemelka, Christian Weiler and Alina Marshall",,Finance,2021-09-07,https://www.finance.senate.gov
07/30/20,,https://www.finance.senate.gov/hearings/part-2-protecting-the-reliability-of-the-us-medical-supply-chain-during-the-covid-19-pandemic,Part 2: Protecting the Reliability of the U.S. Medical Supply Chain During the COVID-19 Pandemic,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=E176301B-5056-A066-6008-DDF8C260F9B8
07/29/20,,https://www.finance.senate.gov/hearings/wto-reform-making-global-rules-work-for-global-challenges,WTO Reform: Making Global Rules Work For Global Challenges,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=B04D250C-5056-A066-607C-808AA5516610
07/28/20,,https://www.finance.senate.gov/hearings/part-1-protecting-the-reliability-of-the-us-medical-supply-chain-during-the-covid-19-pandemic,Part 1: Protecting the Reliability of the U.S. Medical Supply Chain During the COVID-19 Pandemic,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=7F3189AC-5056-A066-60F3-859EF419E132
07/21/20,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nominations-of-michael-n-nemelka-of-utah-to-be-a-deputy-united-states-trade-representative-christian-n-weiler-of-louisiana-to-be-a-judge-of-the-united-states-tax-court-and-alina-i-marshall-of-virginia-to-be-a-judge-of-the-united-states-tax-court,"Hearing to Consider the Nominations of Michael N. Nemelka, of Utah, to be a Deputy United States Trade Representative, Christian N. Weiler, of Louisiana, to be a Judge of the United States Tax Court, and Alina I. Marshall, of Virginia, to be a Judge of the United States Tax Court",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=186376C1-5056-A066-6026-BBF272EEDC1F
06/30/20,,https://www.finance.senate.gov/hearings/censorship-as-a-non-tariff-barrier-to-trade,Censorship as a Non-Tariff Barrier to Trade,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=E1BEC5B2-5056-A066-6003-614A409C3E99
06/30/20,,https://www.finance.senate.gov/hearings/2020-filing-season-and-irs-covid-19-recovery,2020 Filing Season and IRS COVID-19 Recovery,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=D8C51807-5056-A066-6055-4A03C71F8C45
06/18/20,,https://www.finance.senate.gov/hearings/paid-leave-proposals-in-the-covid-era,Paid Leave Proposals in the COVID Era,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=9B167D6C-5056-A066-60E9-95FDA98E5755
06/17/20,,https://www.finance.senate.gov/hearings/the-presidents-2020-trade-policy-agenda,The President’s 2020 Trade Policy Agenda,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=3318A23C-5056-A066-60EC-FDD68CB51524
06/09/20,,https://www.finance.senate.gov/hearings/unemployment-insurance-during-covid-19-the-cares-act-and-the-role-of-unemployment-insurance-during-the-pandemic,Unemployment Insurance During COVID-19: The CARES Act and the Role of Unemployment Insurance During the Pandemic,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=AB8229CB-5056-A066-605D-C54E13149A62
06/02/20,,https://www.finance.senate.gov/hearings/covid-19-and-beyond-oversight-of-the-fdas-foreign-drug-manufacturing-inspection-process,COVID-19 and Beyond: Oversight of the FDA’s Foreign Drug Manufacturing Inspection Process,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=44A9E253-5056-A066-6058-3C6AA8483C9F
03/11/20,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nominations-of-kipp-kranbuhl-sarah-c-arbes-jason-j-fichtner,"Open Executive Session to Consider Favorably Reporting the Nominations of Kipp Kranbuhl, Sarah C. Arbes, Jason J. Fichtner",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=83336039-5056-A066-60BD-E77D5C8512F8
02/13/20,,https://www.finance.senate.gov/hearings/the-presidents-fiscal-year-2021-budget2,The President’s Fiscal Year 2021 Budget,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=EB993334-5056-A066-603A-C0C52E9E6015
02/12/20,,https://www.finance.senate.gov/hearings/the-presidents-fiscal-year-2021-budget,The President’s Fiscal Year 2021 Budget,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=E1865E16-5056-A066-6095-DC4DDABB5AF6
02/05/20,,https://www.finance.senate.gov/hearings/hearing-to-consider-pending-nominations-of-kipp-kranbuhl-of-ohio-to-be-an-assistant-secretary-of-the-treasury-vice-matthew-s-rutherford-resigned-sarah-c-arbes-of-virginia-to-be-an-assistant-secretary-of-health-and-human-services-vice-matthew-bassett-resigned-jason-j-fichtner-of-the-district-of-columbia-to-be-a-member-of-the-social-security-advisory-board-for-a-term-expiring-september-30-2024-vice-lanhee-j-chen-term-expired,"Hearing to Consider Pending Nominations of Kipp Kranbuhl, of Ohio, to be an Assistant Secretary of the Treasury, vice Matthew S. Rutherford, resigned, Sarah C. Arbes, of Virginia, to be an Assistant Secretary of Health and Human Services, vice Matthew Bassett, resigned, Jason J. Fichtner, of the District of Columbia, to be a Member of the Social Security Advisory Board for a term expiring September 30, 2024, vice Lanhee J. Chen, term expired.",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=7F31D4E5-5056-A066-60A2-054A659CC66F
01/07/20,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-hr-5430-a-bill-to-implement-the-united-states-mexico-canada-agreement-implementation-act,"Open Executive Session to Consider H.R. 5430, The United States-Mexico-Canada Agreement Implementation Act",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=36F91593-5056-A066-605A-7627DB2B1154
11/20/19,,https://www.finance.senate.gov/hearings/alzheimers-awareness-barriers-to-diagnosis-treatment-and-care-coordination,"Alzheimer’s Awareness: Barriers to Diagnosis, Treatment and Care Coordination",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=06C0902F-5056-A066-6097-D39CFB3D9B67
10/30/19,,https://www.finance.senate.gov/hearings/medicaid-compliance-with-eligibility-requirements,Medicaid: Compliance with Eligibility Requirements,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=C18EEE08-5056-A066-602E-80C5C59DBE34
